,event_id,home_team_name,away_team_name,event_timezone,event_open_date,event_country_code,event_market_count,competition_name,competition_id,betname,market_name,market_id,market_total_matched,odd,real_odd,odd_type,odd_size,selection_id
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.19,1.18,back,1543.83,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.64,1.61,back,316.7,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.21,1.2,back,87.26,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.45,1.43,back,546.54,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.26,1.25,back,1779.28,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.22,1.21,back,1600.73,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.19,1.18,back,1493.0,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.11,1.1,back,1767.47,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.11,1.1,back,101.23,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.13,1.12,back,887.3,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.12,1.11,back,50.61,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.13,1.12,back,887.3,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.12,1.11,back,50.61,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.13,1.12,back,887.3,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.12,1.11,back,50.61,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.13,1.12,back,887.3,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.23,1.22,back,91.11,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.26,1.25,back,91.11,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.5,1.48,back,228.87,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,back,30.37,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.5,1.48,back,228.87,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,back,30.37,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.5,1.48,back,228.87,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,back,30.37,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.5,1.48,back,228.87,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.27,1.26,back,91.11,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.5,1.48,back,269.22,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,160.83,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.54,1.51,back,40.35,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,160.83,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.54,1.51,back,40.35,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,160.83,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.54,1.51,back,40.35,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,160.83,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,163.72,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.7,4.52,back,76.66,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,163.72,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.7,4.52,back,76.66,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,163.72,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.7,4.52,back,76.66,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.26,2.2,back,163.72,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.7,4.52,back,76.66,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.7,4.52,back,91.83,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,lay,292.76,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,21.88,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,lay,286.55,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,207.0,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,lay,286.55,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,207.0,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,lay,286.55,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,207.0,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.28,1.27,lay,286.55,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,207.0,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1000.0,950.05,lay,45.34,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,201.94,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.82,2.73,lay,22.04,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,201.94,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.82,2.73,lay,22.04,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,201.94,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.82,2.73,lay,22.04,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.8,1.76,lay,201.94,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.0,2.9,lay,136.47,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,5.55,5.32,lay,62.7,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.0,2.9,lay,114.43,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.58,4.4,lay,8.49,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.0,2.9,lay,114.43,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.58,4.4,lay,8.49,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.0,2.9,lay,114.43,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.58,4.4,lay,8.49,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.0,2.9,lay,114.43,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,6.0,5.75,lay,68.73,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,11.0,10.5,lay,66.07,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,8.7,8.31,lay,115.95,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,9.34,8.92,lay,6.07,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,8.7,8.31,lay,115.95,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,9.34,8.92,lay,6.07,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,8.7,8.31,lay,115.95,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,9.34,8.92,lay,6.07,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,8.7,8.31,lay,115.95,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,34.34,32.67,lay,65.01,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,44.51,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1000.0,950.05,lay,36.65,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,22.11,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,22.11,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1000.0,950.05,lay,36.65,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,0.12,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,0.12,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,0.12,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,0.12,7044482
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,57.19,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,93.44,88.82,lay,62.15,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,85.88,81.64,lay,68.05,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,9.91,9.46,lay,197.97,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,10.38,9.91,lay,122.43,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,51.0,48.5,lay,5.61,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,6.27,6.01,lay,283.36,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1000.0,950.05,lay,43.85,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,5.55,5.32,lay,351.87,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,28.14,26.78,lay,31.91,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.82,4.63,lay,465.12,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,21.94,20.89,lay,42.12,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,3.22,3.11,lay,246.11,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,5.73,5.49,lay,18.43,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.57,2.49,lay,202.1,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,6.27,6.01,lay,294.84,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,101.0,96.0,lay,27.05,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.25,2.19,lay,296.84,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,4.19,4.03,lay,16.81,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.94,1.89,lay,179.67,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.57,2.49,lay,136.55,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.72,1.68,lay,132.21,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.57,2.49,lay,183.7,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1.58,1.55,lay,114.0,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,2.57,2.49,lay,202.1,7044483
16689,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Goal Lines,1.199096674,0.0,1000.0,950.05,lay,11.73,7044483
